corpus 2bd117256d48 · engine 2026.09.13.forex-commission-usd-quote · anchor 2026-08-26 · variant baseline
folds read: fit, select · confirm: SEALED, not read (2141527 rows withheld at the door)
rows 6634732: 333052 priced · 989714 not accepted · 0 in other folds · 3004725 other variants · 73908 unfilled · 436 data-absent · 91370 held out · 0 in other years
years: all (no feed-character stratification)
control: 333052 rows reproduced their emitted realizedR at the shipped fraction 0.5 (tolerance 0.00011)
holdout: stratified-per-class-20pct — 20 markets excluded from every class pool (pinned docs/research/r4/holdout-2026-08-26.json); stamped flag: 19 markets, provenance only
engine slippage class: gapped-only — the engine that wrote this corpus slipped only gapped stop prints (FR-7); every clean stop and every expiry close printed without slippage (before 2026.09.23.stop-exit-slippage)

allocation only: the exit path is the emitted one at every fraction (the runner's protection re-arms on the TP1 touch, not on the size banked); costs are the emitted commission; spread rides in the leg prices; slippage rides only in gapped prints (FR-7). Rows without a tp1 leg price the same at every fraction.
slippage-priced: R_adj(f) = R(f) − (1−f)·S_row on tp1 rows only, where the exit is a stop print sitting at its level or an expiry print, S_row = estimatedSlippage/riskDistance at the unscaled modelled slippage (this corpus's resolver ran at modeledCostScale 1; S_row does not apply it) — a hybrid model: its slippage term follows the current resolver's market-exit rule at modeledCostScale 1 only (at scale c the resolver charges c × S_row, so the term's slope across fractions is c times this); its levels do not, because rows without a tp1 leg are never charged (they price the same at every fraction) though the resolver slips their stop and expiry prints; --exit-slippage prices the levels. The tp1 limit leg stays unslipped. same-bar = exits resolved on the TP1 touch bar itself (FR-3), which the corpus arms with zero latency and cannot price.
exit slippage: every market-order exit this corpus left unslipped is re-printed with estimatedSlippage × modeledCostScale 1 against the position, at its exit fraction (1 without a tp1 leg, ½ with one) — a stop-kind exit that did not gap (stop_loss, breakeven_stop, tp1_lock, ambiguous; FR-3's same-bar exit included) at its level ∓ s (2026.09.23.stop-exit-slippage), the review-end close at its print ∓ s (2026.09.23.expiry-exit-slippage) — priced from the legs without a re-simulate, exact to the emitted realizedR's four decimals. A stop printed off its level gapped and already carries FR-7's slippage (counted, not charged); take_profit, tp1 and entry prints do not move. 'in profit → at loss' counts expiries without a tp1 leg that FR-8 relabels once the close slips. R and E are the shipped ladder at ½.

=== FIT ===
| class | filled | tp1 rows | no-tp1 rows | shipped R (½) | banked half | runner half | costs | no-tp1 R | R(0) | R(0.25) | R(0.5) | R(0.75) | R(1) | best f | Δ best vs ½ |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: |
| agriculture | 2512 | 1327 | 1185 | -353.0 | 326.1 | 366.2 | -84.4 | -960.9 | -312.9 | -332.9 | -353.0 | -373.0 | -393.1 | 0 | 40.1 |
| crypto | 21392 | 15239 | 6153 | 442.8 | 3594.9 | 3138.7 | -623.7 | -5667.2 | -13.4 | 214.7 | 442.8 | 670.9 | 899.0 | 1 | 456.2 |
| energies | 577 | 237 | 340 | -115.9 | 95.6 | 104.1 | -40.6 | -275.1 | -107.4 | -111.7 | -115.9 | -120.2 | -124.5 | 0 | 8.6 |
| forex | 167244 | 112868 | 54376 | 440.1 | 23051.7 | 26217.2 | -3395.9 | -45433.0 | 3605.6 | 2022.8 | 440.1 | -1142.7 | -2725.4 | 0 | 3165.5 |
| futures | 9237 | 4710 | 4527 | -1195.2 | 1146.8 | 1194.7 | -119.2 | -3417.5 | -1147.2 | -1171.2 | -1195.2 | -1219.2 | -1243.2 | 0 | 48.0 |
| indices | 280 | 132 | 148 | -14.9 | 26.6 | 29.0 | -3.1 | -67.5 | -12.5 | -13.7 | -14.9 | -16.1 | -17.3 | 0 | 2.4 |
| livestock | 340 | 205 | 135 | -11.6 | 56.5 | 66.9 | -6.9 | -128.0 | -1.2 | -6.4 | -11.6 | -16.8 | -22.0 | 0 | 10.4 |
| metals | 5497 | 3207 | 2290 | -502.8 | 650.8 | 771.2 | -67.5 | -1857.3 | -382.4 | -442.6 | -502.8 | -563.0 | -623.2 | 0 | 120.4 |
| **pooled** | 207079 | 137925 | 69154 | -1310.6 | 28949.0 | 31888.1 | -4341.2 | -57806.4 | 1628.6 | 159.0 | -1310.6 | -2780.1 | -4249.7 | 0 | 2939.2 |

--- fit · slippage-priced and same-bar ---
| class | tp1 rows | stop prints | S | R_adj(0) | R_adj(0.25) | R_adj(0.5) | R_adj(0.75) | R_adj(1) | best f (adj) | Δ_adj best vs ½ | lock exits same-bar | take_profit exits same-bar |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: |
| agriculture | 1327 | 1009 | 68.8 | -381.8 | -384.6 | -387.4 | -390.2 | -393.1 | 0 | 5.7 | 366/701 (52.2%) | 11/208 (5.3%) |
| crypto | 15239 | 12082 | 174.2 | -187.6 | 84.0 | 355.7 | 627.3 | 899.0 | 1 | 543.3 | 7876/13122 (60.0%) | 117/673 (17.4%) |
| energies | 237 | 209 | 5.0 | -112.3 | -115.4 | -118.4 | -121.5 | -124.5 | 0 | 6.1 | 121/216 (56.0%) | 3/19 (15.8%) |
| forex | 112868 | 106626 | 1022.3 | 2583.3 | 1256.1 | -71.1 | -1398.3 | -2725.4 | 0 | 2654.4 | 58554/106932 (54.8%) | 617/4625 (13.3%) |
| futures | 4710 | 3913 | 153.8 | -1301.0 | -1286.5 | -1272.1 | -1257.6 | -1243.2 | 1 | 28.9 | 1841/3550 (51.9%) | 47/399 (11.8%) |
| indices | 132 | 120 | 2.6 | -15.1 | -15.7 | -16.2 | -16.8 | -17.3 | 0 | 1.1 | — | 1/12 (8.3%) |
| livestock | 205 | 129 | 5.4 | -6.6 | -10.4 | -14.3 | -18.2 | -22.0 | 0 | 7.7 | — | 8/63 (12.7%) |
| metals | 3207 | 3007 | 145.9 | -528.3 | -552.0 | -575.8 | -599.5 | -623.2 | 0 | 47.5 | 1656/2979 (55.6%) | 23/172 (13.4%) |
| **pooled** | 137925 | 127095 | 1578.0 | 50.6 | -1024.5 | -2099.6 | -3174.6 | -4249.7 | 0 | 2150.2 | 70414/127500 (55.2%) | 827/6171 (13.4%) |

--- fit · exit slippage (market-order exits at the current resolver's physics; class gapped-only) ---
| class | filled | stop-kind exits | clean | gapped | stop_loss | breakeven_stop | tp1_lock | ambiguous | stop charge R | expiry exits | expiry charge R | in profit → at loss | R as emitted | R, market exits slipped | E as emitted | E, market exits slipped | charge R/fill |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: |
| agriculture | 2512 | 1795 | 1605 | 190 | 787 | 181 | 626 | 11 | -95.8 | 509 | -21.7 | 10 | -353.0 | -470.5 | -0.1405 | -0.1873 | -0.0468 |
| crypto | 21392 | 19719 | 16591 | 3128 | 4835 | 854 | 10832 | 70 | -174.8 | 1000 | -11.8 | 12 | 442.8 | 256.2 | 0.0207 | 0.0120 | -0.0087 |
| energies | 577 | 423 | 405 | 18 | 198 | 0 | 207 | 0 | -7.3 | 135 | -2.9 | 1 | -115.9 | -126.1 | -0.2009 | -0.2186 | -0.0177 |
| forex | 167244 | 148256 | 146421 | 1835 | 40691 | 0 | 105327 | 403 | -911.3 | 14363 | -94.7 | 106 | 440.1 | -565.9 | 0.0026 | -0.0034 | -0.0060 |
| futures | 9237 | 7518 | 6620 | 898 | 2802 | 532 | 3237 | 49 | -217.1 | 1320 | -45.2 | 54 | -1195.2 | -1457.4 | -0.1294 | -0.1578 | -0.0284 |
| indices | 280 | 47 | 47 | 0 | 47 | 0 | 0 | 0 | -0.9 | 221 | -3.4 | 2 | -14.9 | -19.2 | -0.0533 | -0.0687 | -0.0153 |
| livestock | 340 | 253 | 225 | 28 | 106 | 114 | 0 | 5 | -7.3 | 24 | -0.7 | 0 | -11.6 | -19.6 | -0.0341 | -0.0576 | -0.0236 |
| metals | 5497 | 4684 | 4648 | 36 | 1688 | 0 | 2951 | 9 | -159.6 | 641 | -24.2 | 41 | -502.8 | -686.6 | -0.0915 | -0.1249 | -0.0334 |
| **pooled** | 207079 | 182695 | 176562 | 6133 | 51154 | 1681 | 123180 | 547 | -1574.1 | 18213 | -204.6 | 226 | -1310.6 | -3089.2 | -0.0063 | -0.0149 | -0.0086 |

--- fit · exit slippage per market ---
| class | market | held out | filled | stop-kind exits | clean | gapped | stop_loss | breakeven_stop | tp1_lock | ambiguous | stop charge R | expiry exits | expiry charge R | in profit → at loss | R as emitted | R, market exits slipped | E as emitted | E, market exits slipped | charge R/fill |
| forex | USDJPY | no | 7615 | 6679 | 6616 | 63 | 1984 | 0 | 4616 | 16 | -45.8 | 694 | -5.0 | 5 | -175.2 | -226.0 | -0.0230 | -0.0297 | -0.0067 |
| futures | CLUSD | no | 641 | 502 | 469 | 33 | 194 | 0 | 275 | 0 | -6.3 | 125 | -2.0 | 0 | -33.1 | -41.4 | -0.0517 | -0.0646 | -0.0129 |
| futures | ESUSD | no | 732 | 560 | 546 | 14 | 172 | 0 | 373 | 1 | -17.9 | 162 | -6.1 | 7 | -32.0 | -56.1 | -0.0438 | -0.0766 | -0.0328 |
| futures | GCUSD | no | 843 | 689 | 673 | 16 | 196 | 0 | 474 | 3 | -14.0 | 134 | -3.4 | 8 | -15.7 | -33.2 | -0.0187 | -0.0394 | -0.0207 |
| futures | HGUSD | no | 843 | 682 | 658 | 24 | 264 | 0 | 393 | 1 | -10.5 | 130 | -1.8 | 0 | -99.3 | -111.6 | -0.1177 | -0.1324 | -0.0146 |
| futures | HOUSD | no | 610 | 584 | 401 | 183 | 295 | 104 | 0 | 2 | -22.4 | 15 | -0.2 | 0 | -280.5 | -303.2 | -0.4598 | -0.4970 | -0.0372 |
| futures | NQUSD | no | 707 | 575 | 559 | 16 | 151 | 0 | 402 | 6 | -13.4 | 118 | -3.5 | 9 | 11.2 | -5.7 | 0.0159 | -0.0081 | -0.0239 |
| futures | PAUSD | no | 849 | 742 | 482 | 260 | 270 | 0 | 204 | 8 | -12.5 | 25 | -0.7 | 0 | -68.8 | -82.1 | -0.0811 | -0.0967 | -0.0156 |
| futures | PLUSD | no | 756 | 600 | 559 | 41 | 292 | 264 | 0 | 3 | -21.6 | 29 | -0.9 | 0 | -104.3 | -126.9 | -0.1380 | -0.1678 | -0.0298 |
| futures | RBUSD | no | 607 | 583 | 398 | 185 | 312 | 86 | 0 | 0 | -21.1 | 12 | -0.2 | 0 | -293.7 | -314.9 | -0.4838 | -0.5188 | -0.0350 |
| futures | SIUSD | no | 816 | 668 | 642 | 26 | 182 | 0 | 456 | 4 | -6.4 | 121 | -1.4 | 5 | 13.0 | 5.3 | 0.0160 | 0.0065 | -0.0095 |
| futures | ZBUSD | no | 818 | 600 | 545 | 55 | 199 | 0 | 335 | 11 | -14.5 | 199 | -6.2 | 15 | -88.7 | -109.3 | -0.1084 | -0.1336 | -0.0252 |
| futures | ZFUSD | no | 200 | 152 | 147 | 5 | 85 | 60 | 0 | 2 | -26.5 | 35 | -5.6 | 1 | -87.3 | -119.4 | -0.4363 | -0.5968 | -0.1606 |
| futures | ZNUSD | no | 780 | 555 | 515 | 40 | 182 | 0 | 325 | 8 | -25.8 | 208 | -12.1 | 9 | -112.5 | -150.4 | -0.1443 | -0.1928 | -0.0485 |
| futures | ZTUSD | no | 35 | 26 | 26 | 0 | 8 | 18 | 0 | 0 | -4.2 | 7 | -1.0 | 0 | -3.5 | -8.7 | -0.0994 | -0.2488 | -0.1494 |
| indices | SP | no | 280 | 47 | 47 | 0 | 47 | 0 | 0 | 0 | -0.9 | 221 | -3.4 | 2 | -14.9 | -19.2 | -0.0533 | -0.0687 | -0.0153 |
| livestock | GFUSX | no | 177 | 131 | 111 | 20 | 57 | 51 | 0 | 3 | -3.5 | 17 | -0.5 | 0 | -16.9 | -20.8 | -0.0952 | -0.1175 | -0.0223 |
| livestock | LEUSX | no | 163 | 122 | 114 | 8 | 49 | 63 | 0 | 2 | -3.9 | 7 | -0.2 | 0 | 5.3 | 1.2 | 0.0324 | 0.0074 | -0.0249 |
| metals | XAUUSD | no | 5497 | 4684 | 4648 | 36 | 1688 | 0 | 2951 | 9 | -159.6 | 641 | -24.2 | 41 | -502.8 | -686.6 | -0.0915 | -0.1249 | -0.0334 |

--- fit · per market (amendment 33: per market, never per class) ---
| class | market | held out | filled | tp1 rows | R(½) | R(0) | R(1) | best f | Δ best vs ½ | stop prints | S | R_adj(0) | R_adj(0.25) | R_adj(0.5) | R_adj(0.75) | R_adj(1) | best f (adj) | Δ_adj best vs ½ | lock exits same-bar |
| --- | --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: |
| agriculture | ZCUSX | no | 710 | 328 | -140.4 | -135.4 | -145.4 | 0 | 5.0 | 267 | 17.6 | -153.0 | -151.1 | -149.2 | -147.3 | -145.4 | 1 | 3.8 | 154/308 (50.0%) |
| agriculture | ZLUSX | no | 762 | 448 | -50.5 | -29.4 | -71.6 | 0 | 21.1 | 385 | 17.3 | -46.7 | -52.9 | -59.1 | -65.4 | -71.6 | 0 | 12.5 | 212/393 (53.9%) |
| agriculture | ZOUSX | no | 391 | 220 | -39.3 | -35.9 | -42.7 | 0 | 3.4 | 131 | 3.2 | -39.1 | -40.0 | -40.9 | -41.8 | -42.7 | 0 | 1.8 | — |
| agriculture | ZRUSD | no | 174 | 92 | -8.0 | -7.9 | -8.0 | 0 | 0.1 | 54 | 4.5 | -12.4 | -11.3 | -10.2 | -9.1 | -8.0 | 1 | 2.2 | — |
| agriculture | ZSUSX | no | 475 | 239 | -114.8 | -104.3 | -125.3 | 0 | 10.5 | 172 | 26.2 | -130.5 | -129.2 | -127.9 | -126.6 | -125.3 | 1 | 2.6 | — |
| crypto | ADAUSD | no | 1692 | 1073 | -54.0 | -83.7 | -24.3 | 1 | 29.7 | 675 | 10.9 | -94.7 | -77.1 | -59.5 | -41.9 | -24.3 | 1 | 35.2 | 397/992 (40.0%) |
| crypto | ALGOUSD | no | 329 | 96 | -180.6 | -177.7 | -183.4 | 0 | 2.9 | 40 | 0.9 | -178.6 | -179.8 | -181.0 | -182.2 | -183.4 | 0 | 2.4 | — |
| crypto | ATOMUSD | no | 34 | 8 | -22.8 | -22.7 | -23.0 | 0 | 0.1 | 4 | 0.1 | -22.8 | -22.8 | -22.9 | -22.9 | -23.0 | 0 | 0.1 | — |
| crypto | BCHUSD | no | 2088 | 1304 | -230.2 | -214.8 | -245.7 | 0 | 15.4 | 1157 | 15.1 | -229.9 | -233.8 | -237.8 | -241.7 | -245.7 | 0 | 7.9 | 828/1260 (65.7%) |
| crypto | BTCUSD | no | 3456 | 2679 | 367.6 | 287.3 | 447.8 | 1 | 80.3 | 2067 | 38.9 | 248.4 | 298.3 | 348.1 | 398.0 | 447.8 | 1 | 99.7 | 1495/2575 (58.1%) |
| crypto | DOGEUSD | no | 1565 | 1089 | 14.7 | 36.2 | -6.9 | 0 | 21.6 | 886 | 12.1 | 24.2 | 16.4 | 8.6 | 0.9 | -6.9 | 0 | 15.5 | 561/1013 (55.4%) |
| crypto | ETCUSD | no | 1586 | 1223 | 179.1 | 144.4 | 213.8 | 1 | 34.7 | 976 | 13.4 | 131.0 | 151.7 | 172.4 | 193.1 | 213.8 | 1 | 41.4 | 668/1170 (57.1%) |
| crypto | ETHUSD | no | 3264 | 2663 | 558.6 | 486.5 | 630.7 | 1 | 72.1 | 2099 | 26.7 | 459.7 | 502.5 | 545.2 | 587.9 | 630.7 | 1 | 85.5 | 1544/2583 (59.8%) |
| crypto | LINKUSD | no | 607 | 408 | -11.4 | 2.6 | -25.4 | 0 | 14.0 | 258 | 3.7 | -1.1 | -7.1 | -13.2 | -19.3 | -25.4 | 0 | 12.1 | — |
| crypto | LTCUSD | no | 2580 | 1833 | 63.8 | 15.9 | 111.6 | 1 | 47.8 | 1582 | 17.3 | -1.4 | 26.8 | 55.1 | 83.3 | 111.6 | 1 | 56.5 | 1265/1806 (70.0%) |
| crypto | TRXUSD | no | 1378 | 785 | -317.9 | -450.9 | -185.0 | 1 | 132.9 | 574 | 12.6 | -463.5 | -393.9 | -324.3 | -254.6 | -185.0 | 1 | 139.2 | — |
| crypto | XRPUSD | no | 2081 | 1741 | 355.9 | 317.9 | 393.8 | 1 | 37.9 | 1512 | 19.2 | 298.7 | 322.5 | 346.3 | 370.0 | 393.8 | 1 | 47.6 | 1118/1723 (64.9%) |
| crypto | XTZUSD | no | 732 | 337 | -279.8 | -354.5 | -205.1 | 1 | 74.7 | 252 | 3.2 | -357.7 | -319.6 | -281.4 | -243.3 | -205.1 | 1 | 76.3 | — |
| energies | WTI | no | 577 | 237 | -115.9 | -107.4 | -124.5 | 0 | 8.6 | 209 | 5.0 | -112.3 | -115.4 | -118.4 | -121.5 | -124.5 | 0 | 6.1 | 121/216 (56.0%) |
| forex | AUDCAD | no | 7513 | 5229 | 138.4 | 262.2 | 14.6 | 0 | 123.8 | 4941 | 52.0 | 210.2 | 161.3 | 112.4 | 63.5 | 14.6 | 0 | 97.8 | 2872/4978 (57.7%) |
| forex | AUDJPY | no | 7802 | 5351 | 115.6 | 254.0 | -22.8 | 0 | 138.4 | 5072 | 40.0 | 214.0 | 154.8 | 95.6 | 36.4 | -22.8 | 0 | 118.4 | 2733/5080 (53.8%) |
| forex | AUDUSD | no | 8220 | 5405 | -213.0 | -30.9 | -395.1 | 0 | 182.1 | 5098 | 44.3 | -75.2 | -155.2 | -235.2 | -315.1 | -395.1 | 0 | 159.9 | 2635/5086 (51.8%) |
| forex | CADCHF | no | 7883 | 5327 | 96.6 | 235.3 | -42.0 | 0 | 138.6 | 5019 | 48.1 | 187.2 | 129.9 | 72.6 | 15.3 | -42.0 | 0 | 114.6 | 2822/5073 (55.6%) |
| forex | CADJPY | no | 7929 | 5341 | 15.9 | 168.0 | -136.3 | 0 | 152.1 | 5043 | 42.2 | 125.8 | 60.3 | -5.3 | -70.8 | -136.3 | 0 | 131.0 | 2740/5052 (54.2%) |
| forex | CHFJPY | no | 7888 | 5353 | 50.3 | 201.2 | -100.6 | 0 | 150.9 | 5052 | 45.6 | 155.5 | 91.5 | 27.5 | -36.6 | -100.6 | 0 | 128.1 | 2822/5073 (55.6%) |
| forex | EURAUD | no | 7907 | 5462 | 141.4 | 290.1 | -7.3 | 0 | 148.7 | 5176 | 50.3 | 239.9 | 178.1 | 116.3 | 54.5 | -7.3 | 0 | 123.6 | 2978/5187 (57.4%) |
| forex | EURCAD | no | 7723 | 5314 | 199.6 | 339.7 | 59.4 | 0 | 140.2 | 5023 | 53.0 | 286.7 | 229.9 | 173.0 | 116.2 | 59.4 | 0 | 113.7 | 2888/5050 (57.2%) |
| forex | EURCHF | no | 4482 | 2966 | -6.3 | 57.2 | -69.7 | 0 | 63.4 | 2835 | 33.7 | 23.5 | 0.2 | -23.1 | -46.4 | -69.7 | 0 | 46.6 | 1569/2845 (55.1%) |
| forex | EURGBP | no | 7292 | 4806 | 0.4 | 156.9 | -156.0 | 0 | 156.4 | 4520 | 51.0 | 105.8 | 40.4 | -25.1 | -90.5 | -156.0 | 0 | 130.9 | 2527/4525 (55.8%) |
| forex | EURJPY | no | 7830 | 5180 | -72.9 | 96.5 | -242.3 | 0 | 169.4 | 4889 | 43.3 | 53.2 | -20.7 | -94.6 | -168.5 | -242.3 | 0 | 147.8 | 2611/4869 (53.6%) |
| forex | EURNZD | no | 8020 | 5614 | 199.4 | 320.3 | 78.6 | 0 | 120.8 | 5309 | 46.3 | 274.0 | 225.1 | 176.3 | 127.5 | 78.6 | 0 | 97.7 | 3023/5365 (56.3%) |
| forex | GBPAUD | no | 8093 | 5480 | 12.9 | 172.9 | -147.2 | 0 | 160.0 | 5182 | 47.3 | 125.6 | 57.4 | -10.8 | -79.0 | -147.2 | 0 | 136.4 | 2858/5171 (55.3%) |
| forex | GBPCHF | no | 7415 | 5012 | 99.0 | 215.6 | -17.6 | 0 | 116.6 | 4769 | 48.8 | 166.9 | 120.8 | 74.7 | 28.5 | -17.6 | 0 | 92.2 | 2735/4784 (57.2%) |
| forex | GBPJPY | no | 7862 | 5330 | 113.6 | 294.7 | -67.4 | 0 | 181.1 | 5010 | 43.7 | 250.9 | 171.4 | 91.8 | 12.2 | -67.4 | 0 | 159.2 | 2710/5011 (54.1%) |
| forex | GBPNZD | no | 8128 | 5680 | 243.1 | 388.9 | 97.2 | 0 | 145.8 | 5372 | 45.0 | 343.9 | 282.2 | 220.6 | 158.9 | 97.2 | 0 | 123.3 | 3047/5389 (56.5%) |
| forex | GBPUSD | no | 7759 | 5001 | -134.1 | 40.0 | -308.1 | 0 | 174.0 | 4717 | 54.5 | -14.5 | -87.9 | -161.3 | -234.7 | -308.1 | 0 | 146.8 | 2523/4689 (53.8%) |
| forex | NZDCAD | no | 7673 | 5455 | 253.1 | 346.8 | 159.4 | 0 | 93.7 | 5180 | 47.1 | 299.6 | 264.6 | 229.5 | 194.5 | 159.4 | 0 | 70.1 | 2957/5248 (56.3%) |
| forex | NZDUSD | no | 7980 | 5298 | -161.8 | 11.4 | -335.1 | 0 | 173.3 | 4944 | 40.0 | -28.6 | -105.2 | -181.8 | -258.4 | -335.1 | 0 | 153.2 | 2516/4981 (50.5%) |
| forex | USDCAD | no | 6669 | 4338 | -335.6 | -224.1 | -447.0 | 0 | 111.5 | 4119 | 48.5 | -272.5 | -316.2 | -359.8 | -403.4 | -447.0 | 0 | 87.3 | 2089/4140 (50.5%) |
| forex | USDCHF | no | 7561 | 4942 | -140.4 | 3.7 | -284.4 | 0 | 144.1 | 4671 | 48.7 | -45.0 | -104.8 | -164.7 | -224.6 | -284.4 | 0 | 119.7 | 2441/4664 (52.3%) |
| forex | USDJPY | no | 7615 | 4984 | -175.2 | 5.3 | -355.7 | 0 | 180.5 | 4685 | 48.9 | -43.6 | -121.6 | -199.6 | -277.7 | -355.7 | 0 | 156.0 | 2458/4672 (52.6%) |
| futures | CLUSD | no | 641 | 316 | -33.1 | -24.5 | -41.8 | 0 | 8.6 | 281 | 5.2 | -29.8 | -32.8 | -35.8 | -38.8 | -41.8 | 0 | 6.0 | 167/296 (56.4%) |
| futures | ESUSD | no | 732 | 407 | -32.0 | -20.4 | -43.7 | 0 | 11.6 | 386 | 18.8 | -39.2 | -40.3 | -41.4 | -42.5 | -43.7 | 0 | 2.2 | 216/384 (56.3%) |
| futures | GCUSD | no | 843 | 520 | -15.7 | 1.1 | -32.6 | 0 | 16.9 | 490 | 15.7 | -14.5 | -19.0 | -23.5 | -28.1 | -32.6 | 0 | 9.0 | 260/484 (53.7%) |
| futures | HGUSD | no | 843 | 446 | -99.3 | -79.8 | -118.7 | 0 | 19.5 | 403 | 6.4 | -86.2 | -94.3 | -102.4 | -110.6 | -118.7 | 0 | 16.3 | 212/405 (52.3%) |
| futures | HOUSD | no | 610 | 156 | -280.5 | -320.1 | -240.9 | 1 | 39.6 | 116 | 2.9 | -323.0 | -302.5 | -282.0 | -261.4 | -240.9 | 1 | 41.1 | — |
| futures | NQUSD | no | 707 | 442 | 11.2 | 24.1 | -1.6 | 0 | 12.8 | 415 | 15.2 | 8.8 | 6.2 | 3.6 | 1.0 | -1.6 | 0 | 5.2 | 223/415 (53.7%) |
| futures | PAUSD | no | 849 | 440 | -68.8 | -60.7 | -76.9 | 0 | 8.1 | 213 | 6.6 | -67.4 | -69.8 | -72.2 | -74.6 | -76.9 | 0 | 4.8 | 110/347 (31.7%) |
| futures | PLUSD | no | 756 | 426 | -104.3 | -99.4 | -109.2 | 0 | 4.9 | 272 | 13.4 | -112.8 | -111.9 | -111.0 | -110.1 | -109.2 | 1 | 1.8 | — |
| futures | RBUSD | no | 607 | 132 | -293.7 | -327.0 | -260.3 | 1 | 33.4 | 95 | 2.2 | -329.2 | -312.0 | -294.8 | -277.5 | -260.3 | 1 | 34.5 | — |
| futures | SIUSD | no | 816 | 511 | 13.0 | 31.7 | -5.6 | 0 | 18.6 | 465 | 7.1 | 24.6 | 17.0 | 9.5 | 1.9 | -5.6 | 0 | 15.1 | 263/475 (55.4%) |
| futures | ZBUSD | no | 818 | 415 | -88.7 | -77.0 | -100.3 | 0 | 11.7 | 346 | 12.7 | -89.7 | -92.4 | -95.0 | -97.7 | -100.3 | 0 | 5.3 | 184/385 (47.8%) |
| futures | ZFUSD | no | 200 | 91 | -87.3 | -88.7 | -85.8 | 1 | 1.4 | 76 | 18.1 | -106.8 | -101.6 | -96.3 | -91.1 | -85.8 | 1 | 10.5 | — |
| futures | ZNUSD | no | 780 | 382 | -112.5 | -102.2 | -122.8 | 0 | 10.3 | 331 | 23.2 | -125.4 | -124.8 | -124.1 | -123.5 | -122.8 | 1 | 1.3 | 206/359 (57.4%) |
| futures | ZTUSD | no | 35 | 26 | -3.5 | -4.1 | -2.8 | 1 | 0.6 | 24 | 6.2 | -10.3 | -8.4 | -6.6 | -4.7 | -2.8 | 1 | 3.7 | — |
| indices | SP | no | 280 | 132 | -14.9 | -12.5 | -17.3 | 0 | 2.4 | 120 | 2.6 | -15.1 | -15.7 | -16.2 | -16.8 | -17.3 | 0 | 1.1 | — |
| livestock | GFUSX | no | 177 | 100 | -16.9 | -12.0 | -21.7 | 0 | 4.8 | 62 | 2.4 | -14.4 | -16.2 | -18.0 | -19.8 | -21.7 | 0 | 3.6 | — |
| livestock | LEUSX | no | 163 | 105 | 5.3 | 10.9 | -0.3 | 0 | 5.6 | 67 | 3.1 | 7.8 | 5.8 | 3.7 | 1.7 | -0.3 | 0 | 4.1 | — |
| metals | XAUUSD | no | 5497 | 3207 | -502.8 | -382.4 | -623.2 | 0 | 120.4 | 3007 | 145.9 | -528.3 | -552.0 | -575.8 | -599.5 | -623.2 | 0 | 47.5 | 1656/2979 (55.6%) |

--- fit · class value admissible? (this reader's summary of amendment 33's per-market rule: every market with a slope reads the same sign of R_adj(0) − R_adj(½); a flat market has no tp1 rows and does not vote) ---
| class | markets | flat | R_adj(0) > R_adj(½) | R_adj(½) > R_adj(0) | best f (adj) = 0 | = 1 | ≠ ½ | class value admissible |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- |
| agriculture | 5 | 0 | 2 | 3 | 2 | 3 | 5 | NO |
| crypto | 13 | 0 | 5 | 8 | 5 | 8 | 13 | NO |
| energies | 1 | 0 | 1 | 0 | 1 | 0 | 1 | yes |
| forex | 22 | 0 | 22 | 0 | 22 | 0 | 22 | yes |
| futures | 14 | 0 | 8 | 6 | 8 | 6 | 14 | NO |
| indices | 1 | 0 | 1 | 0 | 1 | 0 | 1 | yes |
| livestock | 2 | 0 | 2 | 0 | 2 | 0 | 2 | yes |
| metals | 1 | 0 | 1 | 0 | 1 | 0 | 1 | yes |

=== SELECT ===
| class | filled | tp1 rows | no-tp1 rows | shipped R (½) | banked half | runner half | costs | no-tp1 R | R(0) | R(0.25) | R(0.5) | R(0.75) | R(1) | best f | Δ best vs ½ |
| --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: |
| agriculture | 1263 | 651 | 612 | -149.4 | 169.3 | 191.4 | -42.3 | -467.8 | -127.3 | -138.3 | -149.4 | -160.5 | -171.6 | 0 | 22.2 |
| crypto | 43085 | 26320 | 16765 | -6550.0 | 5490.1 | 5983.3 | -1369.2 | -16654.2 | -6056.8 | -6303.4 | -6550.0 | -6796.6 | -7043.3 | 0 | 493.2 |
| energies | 298 | 125 | 173 | -60.1 | 50.6 | 55.6 | -23.8 | -142.5 | -55.0 | -57.6 | -60.1 | -62.7 | -65.2 | 0 | 5.1 |
